snapshot_id,article_id,published_date,event_trading_date,category,general_sentiment,n_mapped_tickers,target_count,num_nodes,num_node_features,num_edges,num_edges_price_correlation,num_edges_parent_to_subsidiary,num_edges_subsidiary_to_parent,num_edges_same_group,num_edges_same_industry,num_edges_news_co_mention,label_horizon,lookback_returns,corr_lookback
231,N012312,2023-01-16,2023-01-16,other,0.0,1,1,118,59,14342,12944,3,3,50,1342,0,5,20,252
232,N012313,2023-01-16,2023-01-16,other,0.0,1,1,118,59,14342,12944,3,3,50,1342,0,5,20,252
233,N012314,2023-01-16,2023-01-16,other,0.0,1,1,118,59,14342,12944,3,3,50,1342,0,5,20,252
234,N012315,2023-01-16,2023-01-16,other,0.0,1,1,118,59,14342,12944,3,3,50,1342,0,5,20,252
235,N012316,2023-01-16,2023-01-16,other,0.0,1,1,118,59,14342,12944,3,3,50,1342,0,5,20,252
236,N012317,2023-01-16,2023-01-16,other,0.0,1,1,118,59,14342,12944,3,3,50,1342,0,5,20,252
237,N012318,2023-01-16,2023-01-16,other,0.0,1,1,118,59,14342,12944,3,3,50,1342,0,5,20,252
238,N012319,2023-01-16,2023-01-16,other,0.0,1,1,118,59,14342,12944,3,3,50,1342,0,5,20,252
239,N012320,2023-01-16,2023-01-16,other,0.0,1,1,118,59,14342,12944,3,3,50,1342,0,5,20,252
240,N012321,2023-01-16,2023-01-16,capital_issuance,0.0,1,1,118,59,14342,12944,3,3,50,1342,0,5,20,252
241,N012322,2023-01-16,2023-01-16,earnings,0.0,1,1,118,59,14342,12944,3,3,50,1342,0,5,20,252
242,N012323,2023-01-16,2023-01-16,other,0.0,3,3,118,59,14348,12944,3,3,50,1342,6,5,20,252
243,N012324,2023-01-16,2023-01-16,other,0.0,1,1,118,59,14342,12944,3,3,50,1342,0,5,20,252
244,N012325,2023-01-16,2023-01-16,other,0.0,1,1,118,59,14342,12944,3,3,50,1342,0,5,20,252
245,N012326,2023-01-16,2023-01-16,other,0.0,1,1,118,59,14342,12944,3,3,50,1342,0,5,20,252
246,N012327,2023-01-16,2023-01-16,leadership,0.0,1,1,118,59,14342,12944,3,3,50,1342,0,5,20,252
247,N012328,2023-01-16,2023-01-16,leadership,0.0,1,1,118,59,14342,12944,3,3,50,1342,0,5,20,252
248,N012329,2023-01-16,2023-01-16,other,0.0,1,1,118,59,14342,12944,3,3,50,1342,0,5,20,252
249,N012330,2023-01-17,2023-01-17,other,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
250,N012331,2023-01-17,2023-01-17,other,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
251,N012332,2023-01-17,2023-01-17,earnings,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
252,N012333,2023-01-17,2023-01-17,earnings,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
253,N012334,2023-01-17,2023-01-17,other,0.0,2,2,118,59,14342,12942,3,3,50,1342,2,5,20,252
254,N012335,2023-01-17,2023-01-17,earnings,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
255,N012336,2023-01-17,2023-01-17,earnings,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
256,N012337,2023-01-17,2023-01-17,earnings,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
257,N012338,2023-01-17,2023-01-17,earnings,0.3333333333333333,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
258,N012339,2023-01-17,2023-01-17,other,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
259,N012340,2023-01-17,2023-01-17,earnings,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
260,N012341,2023-01-17,2023-01-17,earnings,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
261,N012342,2023-01-17,2023-01-17,other,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
262,N012343,2023-01-17,2023-01-17,earnings,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
263,N012344,2023-01-17,2023-01-17,debt_bond,-0.3333333333333333,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
264,N012345,2023-01-17,2023-01-17,other,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
265,N012346,2023-01-17,2023-01-17,ma_ownership,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
266,N012347,2023-01-17,2023-01-17,ma_ownership,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
267,N012348,2023-01-17,2023-01-17,capital_issuance,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
268,N012349,2023-01-17,2023-01-17,capital_issuance,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
269,N012350,2023-01-17,2023-01-17,other,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
270,N012351,2023-01-17,2023-01-17,earnings,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
271,N012352,2023-01-17,2023-01-17,earnings,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
272,N012353,2023-01-17,2023-01-17,earnings,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
273,N012354,2023-01-17,2023-01-17,other,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
274,N012355,2023-01-17,2023-01-17,leadership,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
275,N012356,2023-01-17,2023-01-17,ma_ownership,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
276,N012357,2023-01-17,2023-01-17,market_industry,1.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
277,N012358,2023-01-17,2023-01-17,other,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
278,N012359,2023-01-17,2023-01-17,earnings,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
279,N012360,2023-01-17,2023-01-17,earnings,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
280,N012361,2023-01-17,2023-01-17,other,0.0,2,2,118,59,14342,12942,3,3,50,1342,2,5,20,252
281,N012362,2023-01-17,2023-01-17,other,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
282,N012363,2023-01-17,2023-01-17,other,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
283,N012364,2023-01-17,2023-01-17,earnings,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
284,N012365,2023-01-17,2023-01-17,earnings,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
285,N012366,2023-01-17,2023-01-17,ma_ownership,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
286,N012367,2023-01-17,2023-01-17,other,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
287,N012368,2023-01-17,2023-01-17,other,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
288,N012369,2023-01-17,2023-01-17,other,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
289,N012370,2023-01-17,2023-01-17,debt_bond,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
290,N012371,2023-01-17,2023-01-17,leadership,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
291,N012372,2023-01-17,2023-01-17,earnings,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
292,N012373,2023-01-17,2023-01-17,earnings,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
293,N012374,2023-01-17,2023-01-17,earnings,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
294,N012375,2023-01-17,2023-01-17,leadership,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
295,N012376,2023-01-17,2023-01-17,earnings,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
296,N012377,2023-01-17,2023-01-17,other,0.0,1,1,118,59,14340,12942,3,3,50,1342,0,5,20,252
297,N012378,2023-01-18,2023-01-18,other,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
298,N012379,2023-01-18,2023-01-18,earnings,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
299,N012380,2023-01-18,2023-01-18,earnings,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
300,N012381,2023-01-18,2023-01-18,other,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
301,N012382,2023-01-18,2023-01-18,other,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
302,N012383,2023-01-18,2023-01-18,earnings,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
303,N012384,2023-01-18,2023-01-18,earnings,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
304,N012385,2023-01-18,2023-01-18,earnings,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
305,N012386,2023-01-18,2023-01-18,other,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
306,N012387,2023-01-18,2023-01-18,other,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
307,N012388,2023-01-18,2023-01-18,earnings,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
308,N012389,2023-01-18,2023-01-18,earnings,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
309,N012390,2023-01-18,2023-01-18,leadership,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
310,N012391,2023-01-18,2023-01-18,earnings,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
311,N012392,2023-01-18,2023-01-18,earnings,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
312,N012393,2023-01-18,2023-01-18,earnings,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
313,N012394,2023-01-18,2023-01-18,ma_ownership,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
314,N012395,2023-01-18,2023-01-18,earnings,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
315,N012396,2023-01-18,2023-01-18,earnings,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
316,N012397,2023-01-18,2023-01-18,other,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
317,N012398,2023-01-18,2023-01-18,earnings,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
318,N012399,2023-01-18,2023-01-18,other,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
319,N012400,2023-01-18,2023-01-18,leadership,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
320,N012401,2023-01-18,2023-01-18,other,0.0,2,2,118,59,14356,12956,3,3,50,1342,2,5,20,252
321,N012402,2023-01-18,2023-01-18,capital_issuance,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
322,N012403,2023-01-18,2023-01-18,ma_ownership,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
323,N012404,2023-01-18,2023-01-18,other,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
324,N012405,2023-01-18,2023-01-18,leadership,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
325,N012406,2023-01-18,2023-01-18,other,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
326,N012407,2023-01-18,2023-01-18,earnings,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
327,N012408,2023-01-18,2023-01-18,earnings,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
328,N012409,2023-01-18,2023-01-18,earnings,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
329,N012410,2023-01-18,2023-01-18,earnings,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
330,N012411,2023-01-18,2023-01-18,dividend,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
331,N012412,2023-01-18,2023-01-18,ma_ownership,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
332,N012413,2023-01-18,2023-01-18,other,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
333,N012414,2023-01-18,2023-01-18,other,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
334,N012415,2023-01-18,2023-01-18,other,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
335,N012416,2023-01-18,2023-01-18,other,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
336,N012417,2023-01-18,2023-01-18,leadership,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
337,N012418,2023-01-18,2023-01-18,other,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
338,N012419,2023-01-18,2023-01-18,other,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
339,N012420,2023-01-18,2023-01-18,other,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
340,N012421,2023-01-18,2023-01-18,debt_bond,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
341,N012422,2023-01-18,2023-01-18,earnings,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
342,N012423,2023-01-18,2023-01-18,earnings,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
343,N012424,2023-01-18,2023-01-18,earnings,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
344,N012425,2023-01-18,2023-01-18,earnings,0.6666666666666666,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
345,N012426,2023-01-18,2023-01-18,other,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
346,N012427,2023-01-18,2023-01-18,leadership,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
347,N012428,2023-01-18,2023-01-18,leadership,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
348,N012429,2023-01-18,2023-01-18,earnings,0.3333333333333333,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
349,N012430,2023-01-18,2023-01-18,other,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
350,N012431,2023-01-18,2023-01-18,debt_bond,0.3333333333333333,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
351,N012432,2023-01-18,2023-01-18,other,0.0,1,1,118,59,14354,12956,3,3,50,1342,0,5,20,252
352,N012433,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
353,N012434,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
354,N012435,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
355,N012436,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
356,N012437,2023-01-19,2023-01-19,debt_bond,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
357,N012438,2023-01-19,2023-01-19,debt_bond,0.3333333333333333,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
358,N012439,2023-01-19,2023-01-19,other,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
359,N012440,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
360,N012441,2023-01-19,2023-01-19,other,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
361,N012442,2023-01-19,2023-01-19,leadership,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
362,N012443,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
363,N012444,2023-01-19,2023-01-19,other,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
364,N012445,2023-01-19,2023-01-19,other,0.3333333333333333,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
365,N012446,2023-01-19,2023-01-19,other,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
366,N012447,2023-01-19,2023-01-19,leadership,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
367,N012448,2023-01-19,2023-01-19,earnings,0.3333333333333333,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
368,N012449,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
369,N012450,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
370,N012451,2023-01-19,2023-01-19,other,0.3333333333333333,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
371,N012452,2023-01-19,2023-01-19,other,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
372,N012453,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
373,N012454,2023-01-19,2023-01-19,other,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
374,N012455,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
375,N012456,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
376,N012457,2023-01-19,2023-01-19,other,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
377,N012458,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
378,N012459,2023-01-19,2023-01-19,other,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
379,N012460,2023-01-19,2023-01-19,other,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
380,N012461,2023-01-19,2023-01-19,other,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
381,N012462,2023-01-19,2023-01-19,other,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
382,N012463,2023-01-19,2023-01-19,earnings,0.6666666666666666,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
383,N012464,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
384,N012465,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
385,N012466,2023-01-19,2023-01-19,other,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
386,N012467,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
387,N012468,2023-01-19,2023-01-19,leadership,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
388,N012469,2023-01-19,2023-01-19,other,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
389,N012470,2023-01-19,2023-01-19,ma_ownership,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
390,N012471,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
391,N012472,2023-01-19,2023-01-19,other,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
392,N012473,2023-01-19,2023-01-19,other,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
393,N012474,2023-01-19,2023-01-19,other,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
394,N012475,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
395,N012476,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
396,N012477,2023-01-19,2023-01-19,earnings,-0.3333333333333333,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
397,N012478,2023-01-19,2023-01-19,other,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
398,N012479,2023-01-19,2023-01-19,other,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
399,N012480,2023-01-19,2023-01-19,other,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
400,N012481,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
401,N012482,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
402,N012483,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
403,N012484,2023-01-19,2023-01-19,capital_issuance,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
404,N012485,2023-01-19,2023-01-19,other,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
405,N012486,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
406,N012487,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
407,N012488,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
408,N012489,2023-01-19,2023-01-19,legal_regulatory,-0.6666666666666666,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
409,N012490,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
410,N012491,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
411,N012492,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
412,N012493,2023-01-19,2023-01-19,other,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
413,N012494,2023-01-19,2023-01-19,project_contract,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
414,N012495,2023-01-19,2023-01-19,other,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
415,N012496,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
416,N012497,2023-01-19,2023-01-19,other,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
417,N012498,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
418,N012499,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
419,N012500,2023-01-19,2023-01-19,leadership,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
420,N012501,2023-01-19,2023-01-19,leadership,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
421,N012502,2023-01-19,2023-01-19,other,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
422,N012503,2023-01-19,2023-01-19,other,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
423,N012504,2023-01-19,2023-01-19,other,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
424,N012505,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
425,N012506,2023-01-19,2023-01-19,other,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
426,N012507,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
427,N012508,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
428,N012509,2023-01-19,2023-01-19,other,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
429,N012510,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
430,N012511,2023-01-19,2023-01-19,debt_bond,0.3333333333333333,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
431,N012512,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
432,N012513,2023-01-19,2023-01-19,earnings,-0.3333333333333333,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
433,N012514,2023-01-19,2023-01-19,earnings,-0.6666666666666666,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
434,N012515,2023-01-19,2023-01-19,earnings,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
435,N012516,2023-01-19,2023-01-19,other,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
436,N012517,2023-01-19,2023-01-19,other,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
437,N012518,2023-01-19,2023-01-19,other,0.0,1,1,118,59,14360,12962,3,3,50,1342,0,5,20,252
438,N012519,2023-01-20,2023-01-27,market_industry,0.0,1,1,118,59,14302,12904,3,3,50,1342,0,5,20,252
439,N012520,2023-01-20,2023-01-27,leadership,0.0,1,1,118,59,14302,12904,3,3,50,1342,0,5,20,252
440,N012521,2023-01-20,2023-01-27,market_industry,0.0,1,1,118,59,14302,12904,3,3,50,1342,0,5,20,252
441,N012522,2023-01-20,2023-01-27,ma_ownership,0.0,1,1,118,59,14302,12904,3,3,50,1342,0,5,20,252
442,N012523,2023-01-20,2023-01-27,earnings,0.6666666666666666,1,1,118,59,14302,12904,3,3,50,1342,0,5,20,252
443,N012524,2023-01-20,2023-01-27,earnings,0.6666666666666666,1,1,118,59,14302,12904,3,3,50,1342,0,5,20,252
444,N012525,2023-01-21,2023-01-27,other,0.0,1,1,118,59,14302,12904,3,3,50,1342,0,5,20,252
445,N012526,2023-01-21,2023-01-27,market_industry,0.0,1,1,118,59,14302,12904,3,3,50,1342,0,5,20,252
446,N012527,2023-01-22,2023-01-27,other,0.0,1,1,118,59,14302,12904,3,3,50,1342,0,5,20,252
447,N012528,2023-01-22,2023-01-27,other,0.0,1,1,118,59,14302,12904,3,3,50,1342,0,5,20,252
448,N012529,2023-01-22,2023-01-27,earnings,0.3333333333333333,1,1,118,59,14302,12904,3,3,50,1342,0,5,20,252
449,N012530,2023-01-22,2023-01-27,earnings,0.3333333333333333,1,1,118,59,14302,12904,3,3,50,1342,0,5,20,252
450,N012531,2023-01-23,2023-01-27,earnings,0.0,1,1,118,59,14302,12904,3,3,50,1342,0,5,20,252
451,N012532,2023-01-24,2023-01-27,other,0.0,1,1,118,59,14302,12904,3,3,50,1342,0,5,20,252
452,N012533,2023-01-24,2023-01-27,other,0.0,1,1,118,59,14302,12904,3,3,50,1342,0,5,20,252
453,N012534,2023-01-24,2023-01-27,other,0.0,1,1,118,59,14302,12904,3,3,50,1342,0,5,20,252
454,N012535,2023-01-25,2023-01-27,earnings,0.0,1,1,118,59,14302,12904,3,3,50,1342,0,5,20,252
455,N012536,2023-01-26,2023-01-27,ma_ownership,0.0,1,1,118,59,14302,12904,3,3,50,1342,0,5,20,252
456,N012537,2023-01-26,2023-01-27,earnings,0.6666666666666666,1,1,118,59,14302,12904,3,3,50,1342,0,5,20,252
457,N012538,2023-01-26,2023-01-27,earnings,-0.6666666666666666,1,1,118,59,14302,12904,3,3,50,1342,0,5,20,252
458,N012539,2023-01-27,2023-01-27,earnings,0.0,1,1,118,59,14302,12904,3,3,50,1342,0,5,20,252
459,N012540,2023-01-27,2023-01-27,earnings,0.0,1,1,118,59,14302,12904,3,3,50,1342,0,5,20,252
460,N012541,2023-01-27,2023-01-27,other,0.0,1,1,118,59,14302,12904,3,3,50,1342,0,5,20,252
461,N012542,2023-01-27,2023-01-27,earnings,0.0,1,1,118,59,14302,12904,3,3,50,1342,0,5,20,252
462,N012543,2023-01-27,2023-01-27,earnings,0.0,1,1,118,59,14302,12904,3,3,50,1342,0,5,20,252
463,N012544,2023-01-27,2023-01-27,earnings,1.0,1,1,118,59,14302,12904,3,3,50,1342,0,5,20,252
464,N012545,2023-01-27,2023-01-27,other,0.0,1,1,118,59,14302,12904,3,3,50,1342,0,5,20,252
